_id,source,timestamp,name,city,country,categories,longitude,latitude,website,formatted_address,timestamp_year
69d2ece41a42454e55b37564,geoapify_api,2026-04-06 01:14:44.058,velika kula barice,city of sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.castle",18.442555774850888,43.88391380053615,unknown,"velika kula barice, barice, 71200 city of sarajevo, bosnia and herzegovina",2026
69d2ece41a42454e55b37565,geoapify_api,2026-04-06 01:14:44.058,džamija šejh feraha,sarajevo,bosnia and herzegovina,"building, building.historic, building.place_of_worship, heritage, religion, religion.place_of_worship, religion.place_of_worship.islam, tourism, tourism.sights, tourism.sights.place_of_worship, tourism.sights.place_of_worship.mosque",18.432882184146344,43.86157620053672,unknown,"džamija šejh feraha, abdesthana, 71200 sarajevo, bosnia and herzegovina",2026
69d2ece41a42454e55b37566,geoapify_api,2026-04-06 01:14:44.059,zgrada željezničke stanice bistrik,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, building.transportation, entertainment, entertainment.museum, tourism, tourism.sights",18.432780699999995,43.852725250536935,unknown,"zgrada željezničke stanice bistrik, put mladih muslimana, 71144 sarajevo, bosnia and herzegovina",2026
69d2ece41a42454e55b37567,geoapify_api,2026-04-06 01:14:44.059,palež kula,mz trebević,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.fort",18.42649774877675,43.838180100537286,unknown,"palež kula, књегињац, 71144 mz trebević, bosnia and herzegovina",2026
69d2ece41a42454e55b37568,geoapify_api,2026-04-06 01:14:44.060,kula ploče,sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.city_gate",18.43657015901379,43.86315605053667,unknown,"kula ploče, ploča, 71200 sarajevo, bosnia and herzegovina",2026
69d2ece41a42454e55b37569,geoapify_api,2026-04-06 01:14:44.061,kuća alije đerzeleza,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, tourism, tourism.attraction, tourism.sights",18.429591774258867,43.86443245053664,unknown,"kuća alije đerzeleza, sagrdžije, 71200 sarajevo, bosnia and herzegovina",2026
69d2ece41a42454e55b3756a,geoapify_api,2026-04-06 01:14:44.062,hastahana,sarajevo,bosnia and herzegovina,"tourism, tourism.sights, tourism.sights.square",18.41017371552044,43.85736105053682,unknown,"hastahana, mjesna zajednica marijin dvor, sarajevo, sarajevo canton, bosnia and herzegovina",2026
69d2ece41a42454e55b3756b,geoapify_api,2026-04-06 01:14:44.062,gazi husrev-begovo turbe,sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.memorial, tourism.sights.memorial.tomb",18.42934343549286,43.85918000053678,unknown,"tomb of gazi khusrev-beg, čizmedžiluk, 71200 sarajevo, bosnia and herzegovina",2026
69d2ece41a42454e55b3756c,geoapify_api,2026-04-06 01:14:44.066,murat-begovo turbe,sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.memorial, tourism.sights.memorial.tomb",18.42943563617414,43.85918780053677,unknown,"murat-begovo turbe, čizmedžiluk, 71200 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db88,geoapify_api,2026-04-06 01:21:13.460,dom oružanih snaga bih,sarajevo,bosnia and herzegovina,"activity, activity.community_center, building, building.historic, building.public_and_civil, heritage, tourism, tourism.sights",18.424119991873905,43.857283450536826,http://www.mod.gov.ba/,"armed forces hall of bosnia and herzegovina, zelenih beretki 2, 71000 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db89,geoapify_api,2026-04-06 01:21:13.467,zajednički štab oružanih snaga bih,sarajevo,bosnia and herzegovina,"building, building.historic, building.military, building.office, office, office.government, tourism, tourism.sights",18.42997029604072,43.85677605053684,http://www.mod.gov.ba/,"joint staff of the armed forces of bih, bistrik 5, 71000 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db8a,geoapify_api,2026-04-06 01:21:13.468,gazi husrev-begov bezistan,sarajevo,bosnia and herzegovina,"building, building.commercial, building.historic, commercial.marketplace, tourism, tourism.sights",18.428078799964112,43.8587466505368,unknown,"gazi husrev bey's bezistan, mudželiti mali, 71200 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db8b,geoapify_api,2026-04-06 01:21:13.469,aškenaška sinagoga,sarajevo,bosnia and herzegovina,"building, building.historic, building.place_of_worship, building.tourism, religion, religion.place_of_worship, religion.place_of_worship.judaism, tourism, tourism.attraction, tourism.sights, tourism.sights.place_of_worship, tourism.sights.place_of_worship.synagogue, wheelchair, wheelchair.limited",18.42508063267082,43.85631050053685,unknown,"ashkenazi synagogue, hamdije kreševljakovića, 71000 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db8c,geoapify_api,2026-04-06 01:21:13.470,katedrala srca isusova,sarajevo,bosnia and herzegovina,"building, building.historic, building.place_of_worship, building.tourism, religion, religion.place_of_worship, religion.place_of_worship.christianity, tourism, tourism.attraction, tourism.sights, tourism.sights.place_of_worship, tourism.sights.place_of_worship.cathedral",18.42536307000636,43.859430400536766,https://katedrala-sarajevo.com/,"sacred heart cathedral, trg fra grge martića, 71000 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db8d,geoapify_api,2026-04-06 01:21:13.470,kampus univerziteta u sarajevu,sarajevo,bosnia and herzegovina,"education, education.university, tourism, tourism.sights",18.39618016506104,43.85666530053684,https://www.unsa.ba/,"university of sarajevo campus, zmaja od bosne 8, 71000 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db8e,geoapify_api,2026-04-06 01:21:13.470,žuta tabija,sarajevo,bosnia and herzegovina,"tourism, tourism.attraction, tourism.attraction.viewpoint, tourism.sights, tourism.sights.castle",18.437723658241435,43.86145795053672,unknown,"žuta tabija, bijela česma, 71200 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db8f,geoapify_api,2026-04-06 01:21:13.471,bijela tabija,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, tourism, tourism.attraction, tourism.sights, tourism.sights.castle",18.4444899518444,43.85936525053677,unknown,"bijela tabija, poddžebhana, 71200 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db90,geoapify_api,2026-04-06 01:21:13.471,stari grad vratnik,city of sarajevo,bosnia and herzegovina,"populated_place, populated_place.quarter, tourism, tourism.sights",18.441290705076725,43.86307795053668,unknown,"stari grad vratnik, mz ""vratnik"", city of sarajevo, sarajevo canton, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db91,geoapify_api,2026-04-06 01:21:13.472,bistrik kula,sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.castle",18.43811875367792,43.84218715053719,unknown,"bistrik kula, old bobsleigh track, 71144 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db92,geoapify_api,2026-04-06 01:21:13.472,trg oslobođenja - alija izetbegović,sarajevo,bosnia and herzegovina,"leisure, leisure.park, tourism, tourism.sights, tourism.sights.square",18.424207494739104,43.85835360053679,unknown,"trg oslobođenja - alija izetbegović, mz ""ferhadija"", sarajevo, sarajevo canton, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db93,geoapify_api,2026-04-06 01:21:13.472,spomen-park vraca,city of sarajevo,bosnia and herzegovina,"heritage, leisure, leisure.park, tourism, tourism.sights, tourism.sights.memorial, wheelchair, wheelchair.limited",18.397842836204585,43.843487800537176,unknown,"vraca memorial park, 71000 city of sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db94,geoapify_api,2026-04-06 01:21:13.473,kasarna jajce,sarajevo,bosnia and herzegovina,"building, building.historic, no_access, tourism, tourism.sights",18.44002376585696,43.86088505053674,unknown,"jajce (former military barracks), bijela česma, 71200 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db95,geoapify_api,2026-04-06 01:21:13.475,vijećnica,sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.memorial, tourism.sights.memorial.monument",18.43334677255322,43.85916650053677,unknown,"city hall, brodac 1, 71200 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db96,geoapify_api,2026-04-06 01:21:13.476,kula širokac,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, tourism, tourism.attraction, tourism.sights, tourism.sights.city_gate",18.437060750328783,43.8623327005367,unknown,"kula širokac, vratnik mejdan, 71200 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db97,geoapify_api,2026-04-06 01:21:13.478,višegradska kapija,city of sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, tourism, tourism.attraction, tourism.sights, tourism.sights.city_gate",18.44576231111101,43.86188240053672,unknown,"višegradska kapija, 71200 city of sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db98,geoapify_api,2026-04-06 01:21:13.479,crkva svetog vinka paulskoga,sarajevo,bosnia and herzegovina,"building, building.historic, building.place_of_worship, religion, religion.place_of_worship, religion.place_of_worship.christianity, tourism, tourism.sights, tourism.sights.place_of_worship, tourism.sights.place_of_worship.church",18.41883045907473,43.858707200536784,unknown,"crkva svetog vinka paulskoga, maršala tita, 71000 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db99,geoapify_api,2026-04-06 01:21:13.479,museum of the jews of bosnia and herzegovina,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, entertainment, entertainment.museum, heritage, tourism, tourism.sights",18.427801026409924,43.85983370053676,unknown,"museum of the jews of bosnia and herzegovina, velika avlija - mula mustafe bašeskije bb, 71000 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db9a,geoapify_api,2026-04-06 01:21:13.479,sarajevska sahat-kula,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, heritage, man_made, man_made.tower, tourism, tourism.attraction, tourism.sights, tourism.sights.tower",18.428558717983485,43.85920950053678,unknown,"sarajevo clock tower, mudželiti veliki, 71200 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db9b,geoapify_api,2026-04-06 01:21:13.480,at mejdan,sarajevo,bosnia and herzegovina,"tourism, tourism.sights, tourism.sights.archaeological_site",18.42718282322576,43.856672250536846,unknown,"at mejdan, obala isa-bega isakovića, 71144 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db9c,geoapify_api,2026-04-06 01:21:13.480,tašlihan,sarajevo,bosnia and herzegovina,"tourism, tourism.sights, tourism.sights.archaeological_site",18.42791229528881,43.85859200053679,unknown,"tašlihan, zelenih beretki, 71144 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db9d,geoapify_api,2026-04-06 01:21:13.480,velika kula barice,city of sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.castle",18.442555774850888,43.88391380053615,unknown,"velika kula barice, barice, 71200 city of sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db9e,geoapify_api,2026-04-06 01:21:13.481,džamija šejh feraha,sarajevo,bosnia and herzegovina,"building, building.historic, building.place_of_worship, heritage, religion, religion.place_of_worship, religion.place_of_worship.islam, tourism, tourism.sights, tourism.sights.place_of_worship, tourism.sights.place_of_worship.mosque",18.432882184146344,43.86157620053672,unknown,"džamija šejh feraha, abdesthana, 71200 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445db9f,geoapify_api,2026-04-06 01:21:13.482,zgrada željezničke stanice bistrik,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, building.transportation, entertainment, entertainment.museum, tourism, tourism.sights",18.432780699999995,43.852725250536935,unknown,"zgrada željezničke stanice bistrik, put mladih muslimana, 71144 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445dba0,geoapify_api,2026-04-06 01:21:13.482,palež kula,mz trebević,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.fort",18.42649774877675,43.838180100537286,unknown,"palež kula, књегињац, 71144 mz trebević, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445dba1,geoapify_api,2026-04-06 01:21:13.483,kula ploče,sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.city_gate",18.43657015901379,43.86315605053667,unknown,"kula ploče, ploča, 71200 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445dba2,geoapify_api,2026-04-06 01:21:13.484,kuća alije đerzeleza,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, tourism, tourism.attraction, tourism.sights",18.429591774258867,43.86443245053664,unknown,"kuća alije đerzeleza, sagrdžije, 71200 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445dba3,geoapify_api,2026-04-06 01:21:13.484,hastahana,sarajevo,bosnia and herzegovina,"tourism, tourism.sights, tourism.sights.square",18.41017371552044,43.85736105053682,unknown,"hastahana, mjesna zajednica marijin dvor, sarajevo, sarajevo canton, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445dba4,geoapify_api,2026-04-06 01:21:13.484,gazi husrev-begovo turbe,sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.memorial, tourism.sights.memorial.tomb",18.42934343549286,43.85918000053678,unknown,"tomb of gazi khusrev-beg, čizmedžiluk, 71200 sarajevo, bosnia and herzegovina",2026
69d2ee69aa8b0ecb6445dba5,geoapify_api,2026-04-06 01:21:13.485,murat-begovo turbe,sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.memorial, tourism.sights.memorial.tomb",18.42943563617414,43.85918780053677,unknown,"murat-begovo turbe, čizmedžiluk, 71200 sarajevo, bosnia and herzegovina",2026
69d2eebaaa8b0ecb6445dba6,scraped_data,2026-04-06 01:22:34.259,unknown,unknown,unknown,unknown,18.42943563617414,43.85916650053677,unknown,unknown,2026
69d2f075feed72615565f28b,geoapify_api,2026-04-06 01:29:57.912,dom oružanih snaga bih,sarajevo,bosnia and herzegovina,"activity, activity.community_center, building, building.historic, building.public_and_civil, heritage, tourism, tourism.sights",18.424119991873905,43.857283450536826,http://www.mod.gov.ba/,"armed forces hall of bosnia and herzegovina, zelenih beretki 2, 71000 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f28c,geoapify_api,2026-04-06 01:29:57.915,zajednički štab oružanih snaga bih,sarajevo,bosnia and herzegovina,"building, building.historic, building.military, building.office, office, office.government, tourism, tourism.sights",18.42997029604072,43.85677605053684,http://www.mod.gov.ba/,"joint staff of the armed forces of bih, bistrik 5, 71000 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f28d,geoapify_api,2026-04-06 01:29:57.917,gazi husrev-begov bezistan,sarajevo,bosnia and herzegovina,"building, building.commercial, building.historic, commercial.marketplace, tourism, tourism.sights",18.428078799964112,43.8587466505368,unknown,"gazi husrev bey's bezistan, mudželiti mali, 71200 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f28e,geoapify_api,2026-04-06 01:29:57.917,aškenaška sinagoga,sarajevo,bosnia and herzegovina,"building, building.historic, building.place_of_worship, building.tourism, religion, religion.place_of_worship, religion.place_of_worship.judaism, tourism, tourism.attraction, tourism.sights, tourism.sights.place_of_worship, tourism.sights.place_of_worship.synagogue, wheelchair, wheelchair.limited",18.42508063267082,43.85631050053685,unknown,"ashkenazi synagogue, hamdije kreševljakovića, 71000 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f28f,geoapify_api,2026-04-06 01:29:57.918,katedrala srca isusova,sarajevo,bosnia and herzegovina,"building, building.historic, building.place_of_worship, building.tourism, religion, religion.place_of_worship, religion.place_of_worship.christianity, tourism, tourism.attraction, tourism.sights, tourism.sights.place_of_worship, tourism.sights.place_of_worship.cathedral",18.42536307000636,43.859430400536766,https://katedrala-sarajevo.com/,"sacred heart cathedral, trg fra grge martića, 71000 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f290,geoapify_api,2026-04-06 01:29:57.918,kampus univerziteta u sarajevu,sarajevo,bosnia and herzegovina,"education, education.university, tourism, tourism.sights",18.39618016506104,43.85666530053684,https://www.unsa.ba/,"university of sarajevo campus, zmaja od bosne 8, 71000 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f291,geoapify_api,2026-04-06 01:29:57.919,žuta tabija,sarajevo,bosnia and herzegovina,"tourism, tourism.attraction, tourism.attraction.viewpoint, tourism.sights, tourism.sights.castle",18.437723658241435,43.86145795053672,unknown,"žuta tabija, bijela česma, 71200 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f292,geoapify_api,2026-04-06 01:29:57.920,bijela tabija,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, tourism, tourism.attraction, tourism.sights, tourism.sights.castle",18.4444899518444,43.85936525053677,unknown,"bijela tabija, poddžebhana, 71200 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f293,geoapify_api,2026-04-06 01:29:57.921,stari grad vratnik,city of sarajevo,bosnia and herzegovina,"populated_place, populated_place.quarter, tourism, tourism.sights",18.441290705076725,43.86307795053668,unknown,"stari grad vratnik, mz ""vratnik"", city of sarajevo, sarajevo canton, bosnia and herzegovina",2026
69d2f075feed72615565f294,geoapify_api,2026-04-06 01:29:57.922,bistrik kula,sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.castle",18.43811875367792,43.84218715053719,unknown,"bistrik kula, old bobsleigh track, 71144 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f295,geoapify_api,2026-04-06 01:29:57.923,trg oslobođenja - alija izetbegović,sarajevo,bosnia and herzegovina,"leisure, leisure.park, tourism, tourism.sights, tourism.sights.square",18.424207494739104,43.85835360053679,unknown,"trg oslobođenja - alija izetbegović, mz ""ferhadija"", sarajevo, sarajevo canton, bosnia and herzegovina",2026
69d2f075feed72615565f296,geoapify_api,2026-04-06 01:29:57.924,spomen-park vraca,city of sarajevo,bosnia and herzegovina,"heritage, leisure, leisure.park, tourism, tourism.sights, tourism.sights.memorial, wheelchair, wheelchair.limited",18.397842836204585,43.843487800537176,unknown,"vraca memorial park, 71000 city of sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f297,geoapify_api,2026-04-06 01:29:57.924,kasarna jajce,sarajevo,bosnia and herzegovina,"building, building.historic, no_access, tourism, tourism.sights",18.44002376585696,43.86088505053674,unknown,"jajce (former military barracks), bijela česma, 71200 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f298,geoapify_api,2026-04-06 01:29:57.925,vijećnica,sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.memorial, tourism.sights.memorial.monument",18.43334677255322,43.85916650053677,unknown,"city hall, brodac 1, 71200 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f299,geoapify_api,2026-04-06 01:29:57.926,kula širokac,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, tourism, tourism.attraction, tourism.sights, tourism.sights.city_gate",18.437060750328783,43.8623327005367,unknown,"kula širokac, vratnik mejdan, 71200 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f29a,geoapify_api,2026-04-06 01:29:57.926,višegradska kapija,city of sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, tourism, tourism.attraction, tourism.sights, tourism.sights.city_gate",18.44576231111101,43.86188240053672,unknown,"višegradska kapija, 71200 city of sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f29b,geoapify_api,2026-04-06 01:29:57.926,crkva svetog vinka paulskoga,sarajevo,bosnia and herzegovina,"building, building.historic, building.place_of_worship, religion, religion.place_of_worship, religion.place_of_worship.christianity, tourism, tourism.sights, tourism.sights.place_of_worship, tourism.sights.place_of_worship.church",18.41883045907473,43.858707200536784,unknown,"crkva svetog vinka paulskoga, maršala tita, 71000 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f29c,geoapify_api,2026-04-06 01:29:57.927,museum of the jews of bosnia and herzegovina,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, entertainment, entertainment.museum, heritage, tourism, tourism.sights",18.427801026409924,43.85983370053676,unknown,"museum of the jews of bosnia and herzegovina, velika avlija - mula mustafe bašeskije bb, 71000 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f29d,geoapify_api,2026-04-06 01:29:57.927,sarajevska sahat-kula,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, heritage, man_made, man_made.tower, tourism, tourism.attraction, tourism.sights, tourism.sights.tower",18.428558717983485,43.85920950053678,unknown,"sarajevo clock tower, mudželiti veliki, 71200 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f29e,geoapify_api,2026-04-06 01:29:57.927,at mejdan,sarajevo,bosnia and herzegovina,"tourism, tourism.sights, tourism.sights.archaeological_site",18.42718282322576,43.856672250536846,unknown,"at mejdan, obala isa-bega isakovića, 71144 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f29f,geoapify_api,2026-04-06 01:29:57.928,tašlihan,sarajevo,bosnia and herzegovina,"tourism, tourism.sights, tourism.sights.archaeological_site",18.42791229528881,43.85859200053679,unknown,"tašlihan, zelenih beretki, 71144 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f2a0,geoapify_api,2026-04-06 01:29:57.928,velika kula barice,city of sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.castle",18.442555774850888,43.88391380053615,unknown,"velika kula barice, barice, 71200 city of sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f2a1,geoapify_api,2026-04-06 01:29:57.929,džamija šejh feraha,sarajevo,bosnia and herzegovina,"building, building.historic, building.place_of_worship, heritage, religion, religion.place_of_worship, religion.place_of_worship.islam, tourism, tourism.sights, tourism.sights.place_of_worship, tourism.sights.place_of_worship.mosque",18.432882184146344,43.86157620053672,unknown,"džamija šejh feraha, abdesthana, 71200 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f2a2,geoapify_api,2026-04-06 01:29:57.930,zgrada željezničke stanice bistrik,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, building.transportation, entertainment, entertainment.museum, tourism, tourism.sights",18.432780699999995,43.852725250536935,unknown,"zgrada željezničke stanice bistrik, put mladih muslimana, 71144 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f2a3,geoapify_api,2026-04-06 01:29:57.930,palež kula,mz trebević,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.fort",18.42649774877675,43.838180100537286,unknown,"palež kula, књегињац, 71144 mz trebević, bosnia and herzegovina",2026
69d2f075feed72615565f2a4,geoapify_api,2026-04-06 01:29:57.930,kula ploče,sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.city_gate",18.43657015901379,43.86315605053667,unknown,"kula ploče, ploča, 71200 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f2a5,geoapify_api,2026-04-06 01:29:57.931,kuća alije đerzeleza,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, tourism, tourism.attraction, tourism.sights",18.429591774258867,43.86443245053664,unknown,"kuća alije đerzeleza, sagrdžije, 71200 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f2a6,geoapify_api,2026-04-06 01:29:57.931,hastahana,sarajevo,bosnia and herzegovina,"tourism, tourism.sights, tourism.sights.square",18.41017371552044,43.85736105053682,unknown,"hastahana, mjesna zajednica marijin dvor, sarajevo, sarajevo canton, bosnia and herzegovina",2026
69d2f075feed72615565f2a7,geoapify_api,2026-04-06 01:29:57.932,gazi husrev-begovo turbe,sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.memorial, tourism.sights.memorial.tomb",18.42934343549286,43.85918000053678,unknown,"tomb of gazi khusrev-beg, čizmedžiluk, 71200 sarajevo, bosnia and herzegovina",2026
69d2f075feed72615565f2a8,geoapify_api,2026-04-06 01:29:57.932,murat-begovo turbe,sarajevo,bosnia and herzegovina,"building, building.historic, tourism, tourism.sights, tourism.sights.memorial, tourism.sights.memorial.tomb",18.42943563617414,43.85918780053677,unknown,"murat-begovo turbe, čizmedžiluk, 71200 sarajevo, bosnia and herzegovina",2026
69d2f079feed72615565f2a9,scraped_data,2026-04-06 01:30:01.151,unknown,unknown,unknown,unknown,18.42943563617414,43.85916650053677,unknown,unknown,2026
69d2f082feed72615565f2aa,scraped_data,2026-04-06 01:30:10.795,unknown,unknown,unknown,unknown,18.42943563617414,43.85916650053677,unknown,unknown,2026
69d2f084feed72615565f2ab,scraped_data,2026-04-06 01:30:12.635,unknown,unknown,unknown,unknown,18.42943563617414,43.85916650053677,unknown,unknown,2026
69d2f285a79b823900f17053,geoapify_api,2026-04-06 01:38:45.712,dom oružanih snaga bih,sarajevo,bosnia and herzegovina,"activity, activity.community_center, building, building.historic, building.public_and_civil, heritage, tourism, tourism.sights",18.424119991873905,43.857283450536826,http://www.mod.gov.ba/,"armed forces hall of bosnia and herzegovina, zelenih beretki 2, 71000 sarajevo, bosnia and herzegovina",2026
69d2f285a79b823900f17054,geoapify_api,2026-04-06 01:38:45.715,zajednički štab oružanih snaga bih,sarajevo,bosnia and herzegovina,"building, building.historic, building.military, building.office, office, office.government, tourism, tourism.sights",18.42997029604072,43.85677605053684,http://www.mod.gov.ba/,"joint staff of the armed forces of bih, bistrik 5, 71000 sarajevo, bosnia and herzegovina",2026
69d2f285a79b823900f17055,geoapify_api,2026-04-06 01:38:45.715,gazi husrev-begov bezistan,sarajevo,bosnia and herzegovina,"building, building.commercial, building.historic, commercial.marketplace, tourism, tourism.sights",18.428078799964112,43.8587466505368,unknown,"gazi husrev bey's bezistan, mudželiti mali, 71200 sarajevo, bosnia and herzegovina",2026
69d2f285a79b823900f17056,geoapify_api,2026-04-06 01:38:45.718,aškenaška sinagoga,sarajevo,bosnia and herzegovina,"building, building.historic, building.place_of_worship, building.tourism, religion, religion.place_of_worship, religion.place_of_worship.judaism, tourism, tourism.attraction, tourism.sights, tourism.sights.place_of_worship, tourism.sights.place_of_worship.synagogue, wheelchair, wheelchair.limited",18.42508063267082,43.85631050053685,unknown,"ashkenazi synagogue, hamdije kreševljakovića, 71000 sarajevo, bosnia and herzegovina",2026
69d2f285a79b823900f17057,geoapify_api,2026-04-06 01:38:45.719,katedrala srca isusova,sarajevo,bosnia and herzegovina,"building, building.historic, building.place_of_worship, building.tourism, religion, religion.place_of_worship, religion.place_of_worship.christianity, tourism, tourism.attraction, tourism.sights, tourism.sights.place_of_worship, tourism.sights.place_of_worship.cathedral",18.42536307000636,43.859430400536766,https://katedrala-sarajevo.com/,"sacred heart cathedral, trg fra grge martića, 71000 sarajevo, bosnia and herzegovina",2026
69d2f285a79b823900f17058,geoapify_api,2026-04-06 01:38:45.721,kampus univerziteta u sarajevu,sarajevo,bosnia and herzegovina,"education, education.university, tourism, tourism.sights",18.39618016506104,43.85666530053684,https://www.unsa.ba/,"university of sarajevo campus, zmaja od bosne 8, 71000 sarajevo, bosnia and herzegovina",2026
69d2f285a79b823900f17059,geoapify_api,2026-04-06 01:38:45.722,žuta tabija,sarajevo,bosnia and herzegovina,"tourism, tourism.attraction, tourism.attraction.viewpoint, tourism.sights, tourism.sights.castle",18.437723658241435,43.86145795053672,unknown,"žuta tabija, bijela česma, 71200 sarajevo, bosnia and herzegovina",2026
69d2f285a79b823900f1705a,geoapify_api,2026-04-06 01:38:45.722,bijela tabija,sarajevo,bosnia and herzegovina,"building, building.historic, building.tourism, tourism, tourism.attraction, tourism.sights, tourism.sights.castle",18.4444899518444,43.85936525053677,unknown,"bijela tabija, poddžebhana, 71200 sarajevo, bosnia and herzegovina",2026
